indications
ช่วยลดความเสี่ยงของ ติดเชื้อแบคทีเรีย
ใช้เมื่อมีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
ป้องกันการเกิด เบาหวาน
รักษาและป้องกัน อาการเวียนศีรษะ
ป้องกันการเกิด ปวดศีรษะ
รักษาและป้องกัน ภูมิแพ้
ป้องกันการเกิด แผลในกระเพาะอาหาร
ใช้เมื่อมีอาการ โรคหืด
รักษาอาการ ไมเกรน
ใช้เมื่อมีอาการ เบื่ออาหาร
ใช้ในการบำบัด เบื่ออาหาร
ป้องกันการเกิด สิว
รักษาอาการ ไอ
ช่วยลดความเสี่ยงของ ปวดข้อ
ป้องกันการเกิด เบาหวาน
ใช้ในการบำบัด การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้สำหรับรักษา ไอ
ช่วยลดความเสี่ยงของ โรคกระเพาะ
ใช้สำหรับรักษา เหงือกอักเสบ
ป้องกันการเกิด ไขมันในเลือดสูง
ใช้ในการบำบัด เหงือกอักเสบ
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
ใช้ในการบำบัด ท้องเสีย
ช่วยลดความเสี่ยงของ ท้องเสีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เหงือกอักเสบ
รักษาและป้องกัน แผลในกระเพาะอาหาร
ใช้ในการบำบัด คลื่นไส้อาเจียน
ใช้ในการบำบัด ไอ
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
ใช้ในการบำบัด ติดเชื้อทางเดินหายใจ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง คลื่นไส้อาเจียน
สำหรับผู้ป่วยที่มีอาการ ไข้เลือดออก
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เจ็บคอ
รักษาและป้องกัน ไมเกรน
รักษาและป้องกัน โรคผิวหนัง
รักษาอาการ คลื่นไส้อาเจียน
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
รักษาอาการ ท้องเสีย
ป้องกันการเกิด แผลเรื้อรัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องเสีย
บรรเทาอาการของ ท้องผูก
รักษาอาการ ความดันโลหิตสูง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ติดเชื้อแบคทีเรีย
ใช้ในการบำบัด ฟันผุ
ช่วยลดความเสี่ยงของ ตาแดง
ใช้เมื่อมีอาการ แผลเรื้อรัง
ใช้ในการบำบัด โรคผิวหนัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องผูก
ป้องกันการเกิด ปวดศีรษะ
ป้องกันการเกิด ความดันโลหิตสูง
ใช้ในการบำบัด แผลเรื้อรัง
บรรเทาอาการของ คลื่นไส้อาเจียน
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องผูก
รักษาอาการ อาการเวียนศีรษะ
บรรเทาอาการของ ไอ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไขมันในเลือดสูง
ใช้ในการบำบัด แผลในกระเพาะอาหาร
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
สำหรับผู้ป่วยที่มีอาการ ความดันโลหิตสูง
ใช้ในการบำบัด ปวดศีรษะ
ใช้สำหรับรักษา เบาหวาน
รักษาอาการ ปวดข้อ
รักษาอาการ สิว
ใช้สำหรับรักษา อาการแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เบื่ออาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดศีรษะ
ใช้ในการบำบัด สิว
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
ใช้เมื่อมีอาการ ไข้หวัด
บรรเทาอาการของ โรคกระเพาะ
รักษาอาการ การอักเสบ
รักษาอาการ สิว
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
รักษาและป้องกัน ตาแดง
รักษาอาการ ฟันผุ
รักษาอาการ ท้องเสีย
ใช้ในการบำบัด แผลในกระเพาะอาหาร
ใช้เมื่อมีอาการ ไขมันในเลือดสูง
บรรเทาอาการของ ไขมันในเลือดสูง
รักษาอาการ เจ็บคอ
รักษาอาการ ไมเกรน
ช่วยลดความเสี่ยงของ ท้องผูก
ป้องกันการเกิด อาการแพ้
ใช้ในการบำบัด ไข้เลือดออก
บรรเทาอาการของ เบาหวาน
ใช้สำหรับรักษา ท้องผูก
รักษาและป้องกัน ฟันผุ
บรรเทาอาการของ ท้องผูก
ป้องกันการเกิด โรคกระเพาะ
ช่วยลดความเสี่ยงของ แผลเรื้อรัง
ใช้เมื่อมีอาการ ไข้หวัด
สำหรับผู้ป่วยที่มีอาการ สิว
ใช้ในการบำบัด ไข้เลือดออก
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
สำหรับผู้ป่วยที่มีอาการ สิว
ใช้สำหรับรักษา แผลในกระเพาะอาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคผิวหนัง
ป้องกันการเกิด ติดเชื้อทางเดินหายใจ
รักษาอาการ สิว
บรรเทาอาการของ ความดันโลหิตสูง
ใช้เมื่อมีอาการ ท้องเสีย
ใช้สำหรับรักษา ตาแดง
ใช้สำหรับรักษา การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้ในการบำบัด ฟันผุ
ใช้เมื่อมีอาการ สิว
ใช้สำหรับรักษา ไข้หวัด
รักษาอาการ ท้องผูก
บรรเทาอาการของ ไขมันในเลือดสูง
สำหรับผู้ป่วยที่มีอาการ ท้องเสีย
รักษาและป้องกัน ไมเกรน
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ตาแดง
รักษาอาการ ปวดข้อ
สำหรับผู้ป่วยที่มีอาการ อาการเวียนศีรษะ
รักษาอาการ โรคหืด
บรรเทาอาการของ เบื่ออาหาร
บรรเทาอาการของ อาการเวียนศีรษะ
ป้องกันการเกิด โรคผิวหนัง
ป้องกันการเกิด โรคกระเพาะ
ใช้เมื่อมีอาการ ไขมันในเลือดสูง
ช่วยลดความเสี่ยงของ ตาแดง
ใช้สำหรับรักษา ความดันโลหิตสูง
รักษาและป้องกัน ไข้หวัด
ใช้เมื่อมีอาการ แผลในกระเพาะอาหาร
ใช้สำหรับรักษา ฟันผุ
ใช้เมื่อมีอาการ ปวดศีรษะ
ช่วยลดความเสี่ยงของ ติดเชื้อแบคทีเรีย
รักษาอาการ ติดเชื้อแบคทีเรีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคผิวหนัง
รักษาอาการ ไขมันในเลือดสูง
ใช้เมื่อมีอาการ การอักเสบ
ใช้ในการบำบัด โรคหืด
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไขมันในเลือดสูง
สำหรับผู้ป่วยที่มีอาการ ฟันผุ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไมเกรน
ใช้เมื่อมีอาการ การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการแพ้
รักษาและป้องกัน ไขมันในเลือดสูง
รักษาและป้องกัน ไข้หวัด
ใช้เมื่อมีอาการ สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้สำหรับรักษา โรคหืด
รักษาและป้องกัน อาการแพ้
รักษาและป้องกัน ติดเชื้อแบคทีเรีย
ใช้เมื่อมีอาการ เหงือกอักเสบ
บรรเทาอาการของ อาการแพ้
สำหรับผู้ป่วยที่มีอาการ ไอ
ใช้ในการบำบัด เหงือกอักเสบ
รักษาอาการ ตาแดง
ใช้ในการบำบัด ความดันโลหิตสูง
รักษาและป้องกัน เหงือกอักเสบ
สำหรับผู้ป่วยที่มีอาการ ความดันโลหิตสูง
ใช้เมื่อมีอาการ ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ ไมเกรน
บรรเทาอาการของ ความดันโลหิตสูง
รักษาอาการ แผลในกระเพาะอาหาร
บรรเทาอาการของ ติดเชื้อแบคทีเรีย
ใช้สำหรับรักษา ปวดศีรษะ
รักษาอาการ โรคผิวหนัง
รักษาอาการ ตาแดง
ช่วยลดความเสี่ยงของ ท้องผูก
ใช้เมื่อมีอาการ ไข้เลือดออก
ใช้ในการบำบัด โรคหืด
ช่วยลดความเสี่ยงของ เบาหวาน
ใช้ในการบำบัด ฟันผุ
ใช้ในการบำบัด ตาแดง
ช่วยลดความเสี่ยงของ การอักเสบ
ช่วยลดความเสี่ยงของ ปวดศีรษะ
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไอ
สำหรับผู้ป่วยที่มีอาการ ไอ
ใช้สำหรับรักษา ไมเกรน
ใช้เมื่อมีอาการ โรคกระเพาะ
บรรเทาอาการของ ไขมันในเลือดสูง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องผูก
ป้องกันการเกิด โรคหืด
รักษาอาการ ปวดข้อ
ใช้สำหรับรักษา แผลเรื้อรัง
บรรเทาอาการของ เจ็บคอ
ใช้เมื่อมีอาการ ติดเชื้อแบคทีเรีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง คลื่นไส้อาเจียน
ป้องกันการเกิด ติดเชื้อแบคทีเรีย
บรรเทาอาการของ อาการเวียนศีรษะ
ป้องกันการเกิด เหงือกอักเสบ
ใช้สำหรับรักษา อาการเวียนศีรษะ
ใช้สำหรับรักษา การอักเสบ
ใช้ในการบำบัด ติดเชื้อทางเดินหายใจ
ใช้ในการบำบัด ปวดข้อ
ช่วยลดความเสี่ยงของ ท้องผูก
สำหรับผู้ป่วยที่มีอาการ ตาแดง
ช่วยลดความเสี่ยงของ โรคกระเพาะ
ใช้เมื่อมีอาการ ท้องเสีย
รักษาอาการ ไอ
ใช้เมื่อมีอาการ สิว
รักษาและป้องกัน ไอ
สำหรับผู้ป่วยที่มีอาการ สิว
ช่วยลดความเสี่ยงของ อาการเวียนศีรษะ
บรรเทาอาการของ ไขมันในเลือดสูง
ป้องกันการเกิด คลื่นไส้อาเจียน
บรรเทาอาการของ โรคกระเพาะ
ช่วยลดความเสี่ยงของ ไข้หวัด
ช่วยลดความเสี่ยงของ ตาแดง
ใช้สำหรับรักษา การอักเสบ
ใช้เมื่อมีอาการ ติดเชื้อทางเดินหายใจ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไมเกรน
บรรเทาอาการของ ตาแดง
ช่วยลดความเสี่ยงของ ไมเกรน
ใช้สำหรับรักษา เบื่ออาหาร
ป้องกันการเกิด แผลในกระเพาะอาหาร
รักษาอาการ โรคผิวหนัง
รักษาอาการ ภูมิแพ้
รักษาและป้องกัน ไมเกรน
บรรเทาอาการของ ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคกระเพาะ
รักษาและป้องกัน ปวดข้อ
รักษาและป้องกัน ปวดข้อ
ช่วยลดความเสี่ยงของ อาการแพ้
สำหรับผู้ป่วยที่มีอาการ สิว
รักษาและป้องกัน โรคหืด
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
บรรเทาอาการของ แผลในกระเพาะอาหาร
สำหรับผู้ป่วยที่มีอาการ ไมเกรน
รักษาและป้องกัน โรคผิวหนัง
รักษาอาการ ไมเกรน
ป้องกันการเกิด ภูมิแพ้
บรรเทาอาการของ การอักเสบ
ใช้สำหรับรักษา ไข้หวัด
รักษาอาการ ไข้หวัด
ช่วยลดความเสี่ยงของ ไข้เลือดออก
ใช้สำหรับรักษา ตาแดง
ใช้ในการบำบัด อาการเวียนศีรษะ
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
ป้องกันการเกิด ท้องผูก
บรรเทาอาการของ อาการเวียนศีรษะ
ป้องกันการเกิด แผลในกระเพาะอาหาร
บรรเทาอาการของ แผลในกระเพาะอาหาร
ใช้เมื่อมีอาการ ความดันโลหิตสูง
รักษาอาการ ไขมันในเลือดสูง
ใช้สำหรับรักษา ติดเชื้อแบคทีเรีย
รักษาและป้องกัน โรคหืด
รักษาและป้องกัน ตาแดง
ใช้เมื่อมีอาการ สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
ช่วยลดความเสี่ยงของ คลื่นไส้อาเจียน
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไข้หวัด
ช่วยลดความเสี่ยงของ เบาหวาน
ใช้ในการบำบัด ไข้หวัด
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
ใช้ในการบำบัด คลื่นไส้อาเจียน
ใช้เมื่อมีอาการ ท้องเสีย
ช่วยลดความเสี่ยงของ การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้ในการบำบัด การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการเวียนศีรษะ
ใช้เมื่อมีอาการ ฟันผุ
ใช้ในการบำบัด ภูมิแพ้
รักษาและป้องกัน อาการแพ้
ใช้เมื่อมีอาการ อาการแพ้
ป้องกันการเกิด ท้องเสีย
รักษาและป้องกัน แผลเรื้อรัง
ใช้เมื่อมีอาการ แผลเรื้อรัง
ป้องกันการเกิด สิว
ใช้ในการบำบัด ไอ
ช่วยลดความเสี่ยงของ โรคกระเพาะ
ใช้สำหรับรักษา ความดันโลหิตสูง
ใช้ในการบำบัด โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ เบาหวาน
ป้องกันการเกิด ไข้เลือดออก
ใช้ในการบำบัด เบาหวาน
ช่วยลดความเสี่ยงของ โรคหืด
บรรเทาอาการของ ไข้เลือดออก
ใช้สำหรับรักษา ท้องผูก
รักษาและป้องกัน โรคผิวหนัง
ช่วยลดความเสี่ยงของ ไข้หวัด
รักษาและป้องกัน ไข้หวัด
ช่วยลดความเสี่ยงของ ไมเกรน
ใช้สำหรับรักษา เบื่ออาหาร
ช่วยลดความเสี่ยงของ ไมเกรน
ใช้เมื่อมีอาการ เบื่ออาหาร
ใช้ในการบำบัด ไข้หวัด
สำหรับผู้ป่วยที่มีอาการ ไมเกรน
รักษาและป้องกัน แผลในกระเพาะอาหาร
ใช้สำหรับรักษา การติดเชื้อในระบบทางเดินปัสสาวะ
ช่วยลดความเสี่ยงของ เบาหวาน
ป้องกันการเกิด สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
รักษาและป้องกัน ไข้หวัด
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการแพ้
ใช้สำหรับรักษา โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ อาการเวียนศีรษะ
ใช้สำหรับรักษา เจ็บคอ
ช่วยลดความเสี่ยงของ คลื่นไส้อาเจียน
ใช้เมื่อมีอาการ ติดเชื้อแบคทีเรีย
ใช้สำหรับรักษา เจ็บคอ
รักษาและป้องกัน สิว
ป้องกันการเกิด การติดเชื้อในระบบทางเดินปัสสาวะ
รักษาและป้องกัน เจ็บคอ
สำหรับผู้ป่วยที่มีอาการ ความดันโลหิตสูง
ใช้ในการบำบัด โรคผิวหนัง
ช่วยลดความเสี่ยงของ ไอ
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
บรรเทาอาการของ ท้องผูก
ใช้ในการบำบัด เบื่ออาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง คลื่นไส้อาเจียน
ช่วยลดความเสี่ยงของ ปวดศีรษะ
บรรเทาอาการของ เบื่ออาหาร
บรรเทาอาการของ ท้องผูก
ใช้เมื่อมีอาการ ไข้หวัด
ใช้สำหรับรักษา ฟันผุ
ป้องกันการเกิด ติดเชื้อแบคทีเรีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เหงือกอักเสบ
ใช้ในการบำบัด ปวดศีรษะ
รักษาและป้องกัน ฟันผุ
ใช้สำหรับรักษา โรคหืด
ป้องกันการเกิด ไอ
ใช้เมื่อมีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
ช่วยลดความเสี่ยงของ ไขมันในเลือดสูง
บรรเทาอาการของ การอักเสบ
ใช้ในการบำบัด ท้องเสีย
ป้องกันการเกิด เบาหวาน
ป้องกันการเกิด ตาแดง
บรรเทาอาการของ ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไอ
บรรเทาอาการของ โรคหืด
ใช้สำหรับรักษา อาการแพ้
รักษาและป้องกัน สิว
ช่วยลดความเสี่ยงของ ท้องเสีย
ช่วยลดความเสี่ยงของ ปวดข้อ
รักษาและป้องกัน สิว
รักษาและป้องกัน เจ็บคอ
ใช้สำหรับรักษา ติดเชื้อทางเดินหายใจ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลเรื้อรัง
ป้องกันการเกิด เหงือกอักเสบ
ใช้สำหรับรักษา เบื่ออาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
ช่วยลดความเสี่ยงของ แผลในกระเพาะอาหาร
ป้องกันการเกิด โรคกระเพาะ
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
ใช้เมื่อมีอาการ สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
ป้องกันการเกิด การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้สำหรับรักษา แผลในกระเพาะอาหาร
ป้องกันการเกิด ไขมันในเลือดสูง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไข้หวัด
ป้องกันการเกิด ไข้หวัด
บรรเทาอาการของ ท้องเสีย
ป้องกันการเกิด โรคหืด
ใช้สำหรับรักษา เจ็บคอ
รักษาอาการ โรคผิวหนัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
ใช้สำหรับรักษา ไมเกรน
ช่วยลดความเสี่ยงของ โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อแบคทีเรีย
ป้องกันการเกิด คลื่นไส้อาเจียน
ใช้สำหรับรักษา ติดเชื้อแบคทีเรีย
รักษาและป้องกัน ความดันโลหิตสูง
ใช้เมื่อมีอาการ ภูมิแพ้
สำหรับผู้ป่วยที่มีอาการ ไข้หวัด
รักษาอาการ ปวดศีรษะ
บรรเทาอาการของ การอักเสบ
บรรเทาอาการของ ไข้หวัด
บรรเทาอาการของ ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ ปวดข้อ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ความดันโลหิตสูง
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
ใช้เมื่อมีอาการ ไข้เลือดออก
ช่วยลดความเสี่ยงของ ท้องเสีย
ช่วยลดความเสี่ยงของ ตาแดง
ใช้เมื่อมีอาการ ภูมิแพ้
บรรเทาอาการของ คลื่นไส้อาเจียน
รักษาและป้องกัน ไข้เลือดออก
รักษาอาการ ปวดศีรษะ
บรรเทาอาการของ โรคหืด
ใช้ในการบำบัด ปวดข้อ
ใช้สำหรับรักษา ไมเกรน
ใช้สำหรับรักษา โรคผิวหนัง
รักษาและป้องกัน โรคผิวหนัง
ใช้สำหรับรักษา ไขมันในเลือดสูง
บรรเทาอาการของ ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ ไมเกรน
รักษาอาการ อาการเวียนศีรษะ
รักษาและป้องกัน แผลเรื้อรัง
บรรเทาอาการของ โรคผิวหนัง
ใช้ในการบำบัด โรคหืด
ป้องกันการเกิด ไข้หวัด
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ตาแดง
ใช้สำหรับรักษา โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ ไขมันในเลือดสูง
ช่วยลดความเสี่ยงของ เบื่ออาหาร
